artwork_citi_id,artwork_title,image_netx_id,image_netx_uuid,is_public_domain
4413,"Yokkaichi, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Tokaido with Poem (Kyoka iri Tokaido)",195766,92995f0b-5118-eb34-6b92-bacd71335c1f,1
18268,"Okazaki: Yahagi Bridge (Okazaki, Yahagi no hashi), from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi no uchi),"" also known as the Hoeido Tokaido",198966,afad5f80-fcc6-0bd4-4743-770300836037,1
21110,"Two Women with Boy in Front of Powder Shop",196564,cb0feb3e-2048-e816-3216-0c4868047af0,1
22658,"Glass Under Lamp",288367,b67018de-b1e4-2ced-c970-b8a53f48b70b,
91562,"Vessel in the Form of a Seated Ruler with a Pampas Cat",413834,179950e4-c13b-9039-1ac0-0d25665e4b4e,1
56556,"Alexander N. Fullerton",71539,79d6ad93-50d3-8b6a-66d5-f24d0a3d1ecd,1
104198,"Bay Theater, Ashland, Wisconsin",344621,b87bcebd-ea5b-4d74-d34b-a7fb7c0e2e2b,
8208,"A Man and a Courtesan Watching a Young Man Writing, first sheet of the album ""Mountain of Dyed Color, Specimens of Bedrooms (Someiro no yama neya no hinagata)""",203664,dc38ac3a-20e1-a5f3-89f6-9c4101a20ed9,1
8725,"Portrait of a Bearded Old Man",186186,15d874ed-57fa-11de-291e-8545fc27bbda,1
4437,"The Child in the Courtyard",324795,7d7329af-20ef-044a-be83-dd7d0502c230,1
28249,"Knight, Death, and the Devil",308603,8934e3e4-a147-3398-c22e-429f619f3921,1
7781,"Past Midnight, plate 19 from Locataires et Propriétaires",290635,127ffe49-80e0-fc34-4482-de640826856c,1
131699,Untitled,337577,64d6c767-c932-07ce-6cda-f8200bc140b7,
24698,"Los Caprichos: Se Repulen",311769,45cfe64a-abb8-28eb-4710-08f814445d47,
36743,"Flight into Egypt, from The Large Landscapes",276916,f05809f9-befb-b3d8-2dad-18e6e85ee4c2,1
198318,"Double-Faced Female Figurine",224890,405cc4d3-890d-c3c6-2443-9c48a0997fea,1
35766,"Church and Farm at Éragny",276693,a5c207a8-de72-fbce-7835-516f27300947,1
207847,"Untitled (Baton de Darthea)",400862,eaf6f02e-c24d-96bc-e5f6-e2d16b6d8c40,
181224,"Nude in an Armchair, with a Mashrabiya Background",304659,6651583e-ea40-8717-a733-58b125ad3735,
52731,Helmet,406170,f555bd20-33e7-618b-dfc3-3b2a8693a053,1
209152,"Untitled (Stamped City Studio, Bristow, Oklahoma)",94239,90588c71-0655-e51c-8a4b-d024949a1752,
184326,Plate,411233,b96b2132-9e0b-2162-df68-32238aafc6ed,1
58143,Antlers,372182,42e9a509-f530-e601-ffcd-462b5b715912,
81705,"Legs and Feet of Male Nude",331723,edeb0db8-32ce-0e24-abfd-735c2292b4a6,1
117559,"Mujeres: Torso of a Woman",289557,e38fa1db-f849-782a-73b6-e46735fcbd35,
106553,"Christ Tempted by the Devil",303526,0b0c307e-1300-dc2e-8e19-73baaa6fcc69,1
133715,"Auguste-Hilarion, comte de Kératry",217767,ee8f30b3-9f9d-dad8-b5cc-e501ca9afb12,
199784,"Guerrilla Girls' Definition of Hypocrite",288452,d1d62f7e-9632-76e8-c3f3-3a4c11baa37d,
18038,"Two Women Beggars, plate eight from The Beggars",315747,f4fb5242-89bc-4d95-4a7a-060556139d79,1
199072,"A Slap in the Face of Public Taste: Verse, Artistic Prose, Essays (Poshchechina obshchestvennomu vkusu: Stikhi, proza, stat'i)",358365,81b7dfc7-452c-8352-86a5-25a1586045bf,
156866,"No Fumare, Por Favore",380488,ed5a4c4c-b3b1-4edc-d396-f7c8453b8de8,
3296,"Evening Snow at Sanjugen Canal (Sanjugenbori no bosetsu), from the series ""Twelve Months of Tokyo (Tokyo junikagetsu)""",207213,8558a460-73ce-f0e7-a551-c2e43232af72,
4587,"Dr. J. Robert Oppenheimer, Berkeley, California",349408,19389217-19c6-b789-8377-c6716244ee14,
44525,"Fight against Fascism",312078,57127a15-1724-a27e-5d74-f3570da5e784,
22002,"The Actor Segawa Kikunojo II as Yuki Onna (the Snow Woman) in a dance interlude in scene two of the Joruri ""Courtesan's Rouge on a Snow White Face (Oyama Beni Yuki no Sugao)"" from the play ""Cotton Wadding of Izu Protecting the Matrimonial Chrysanthemums (Myoto-giku Izu no Kisewata),"" performed at the Ichimura Theater from the first day of the eleventh month",209614,408e1f53-417f-717a-400f-216a40cbf143,1
30273,"Rene Magritte",344491,c44048b0-ebef-1775-94e5-f30c7bb96ff8,
117067,"Ballock Dagger",415274,c2c27b41-118a-0f1f-bf42-667222ecb785,1
3943,"St. Veronica",309298,247271e4-9560-b999-0424-53cc57349071,1
45939,"The Vengeance of the People",310606,86b3745f-d722-d3ba-e295-835ef76ea984,
22391,"Nikenjaya no Bosetsu, from the series ""Azuma Hakkei""",197394,b19776d8-ad2c-6186-8e57-3963a58457ba,1
104320,"Mary Cassatt at the Louvre: The Etruscan Gallery",285972,524b6d8b-16dc-d26c-b2a9-49e3dd525ba3,1
2949,"Trinity Church Yard",381829,6e27ba4a-23a7-37bb-8284-9ff906e797ac,
36748,"The Ill-Assorted Couple",124095,75fed430-28fb-b4b2-3d8b-42d01064d311,1
85915,"Apollo and Daphne",326280,11dc7718-5369-fc56-4ad5-d8bc51c0da5b,1
155055,"Dress Flounce",180022,6c1cfb4a-cbb4-b776-80e6-23272ec029eb,1
198320,"Female Figurine",217611,c84916ab-98a2-5d96-1032-f6b1d7d255af,1
86451,Landscape,204745,f42f6c53-7682-35df-8fbf-d58880d15b7e,1
156602,"Escalera de caracol (Staircase)",363850,88306fe6-9e0b-df5b-cbd4-b7472b16c8d0,
20165,"Susanna and the Elders",314675,23792d05-b9b1-814f-08f9-8c9c36e2a81a,1
67015,"The Idol",305201,5c693753-bd56-548b-babd-df4b5fd75822,
112071,"Close Helmet",229603,1cd3d09c-436a-7154-a386-104be845cb9a,1
109039,"Head of a Young Woman Asleep",318179,4b80d0f1-f50a-a7d6-ee51-a7ebef933994,1
117048,"Ceremonial Arrowhead",422574,f30fdfa9-4bab-10d1-2749-1d58777fcc0a,1
23112,"The Hanging, plate eleven from The Miseries of War",303071,401570a0-3158-2ac7-a257-6528d776780e,1
44904,"Coonley, Avery, House: Leaded Glass Window",371424,fd73b337-ed94-5696-67c4-cd81f0606b33,
14494,"Untitled (Packages Wrapped in Brown Paper)",350907,e376b105-94b6-bc61-d78c-6e6a9f12492f,
99742,"Untitled (photograph of an oil painting by Yves Tanguy, ""Je vous attends,"" 1934)",338817,b29acbd6-93fd-3407-fea2-f50edf3905b7,
69799,"""Good By from Friends""",337099,cbf72ae0-22bb-e3d4-631b-b08f9da46685,
124855,"This is What You Were Born For, plate twelve from The Disasters of War",303167,9238f242-5553-0366-e529-fd080d77d8a1,1
11197,"Mr. Choiseul, (called le Duc), plate 502",271054,620a700f-e32f-46da-abad-0c824ae50f21,1
106222,"Hunting Cleaver (Waidpraxe) of Ernst August II Konstantin, Duke of Saxe-Weimar-Eisenach",425512,36e8893f-25df-1ed6-543e-597423b9e9d3,1
83702,"Bullfight. Wounded Female Bullfighter III, from the Suite Vollard",306514,f35abb94-1336-7876-47c4-9731b7665576,
180489,Desk,384261,7f651594-eb5a-4386-55b2-019613c25468,1
191506,"Can't We Just Sit Down and Talk it Over?",289097,7fd4e3a6-983c-1875-185a-1b845c4875ce,
30995,"The Conversation",289260,66282875-0b28-9112-3840-2ba0a55598e9,
111663,"Virgin and Child",370841,8ce5043b-dd57-bee3-517b-f5941f40bc71,1
117573,"Strange Boat",306056,879b9ae9-2844-1000-aacf-3e4122f50135,
116585,"Weekend House, from Capitalist Realism",293564,7519d4e6-05ff-61e1-9787-e3d42707ce1e,
6775,"Woman's Qun (Semiformal Domestic Skirt)",363268,e9197c64-3b60-1182-6f51-a35e1d8eb12c,1
4502,"The Burning City, San Francisco Earthquake and Fire",351047,86c5fd8a-99bd-e60d-8d42-d7434793a860,
119202,Untitled,368279,6a7daf79-de03-1a7c-679d-d1393973db6e,
194727,Gravesend,59238,13382803-a891-9e7c-855f-703749cdd9f1,
124590,"""Even lions and tigers nourish their young. Ravens feast their brood on carrion."" (Act I, scene 2), from Die Rauber",282327,f648237c-761a-4de7-566e-76b730b26089,
188849,"The Bricklayer and His Son",192299,436c58f3-bd35-673b-02f1-bc9f1607237c,
12736,"The actor Bando Matataro IV as Gempachibyoe in the play ""Mutsu no Hana Ume no Kaomise"" (""Snowflakes: Plum Blossoms Kaomise"")",202945,7b2831a1-b5ed-172e-8d14-fea30b9b0c21,1
29172,"Study for the Silkscreen Interior",286129,be1661ba-7171-2d8a-e915-3d9a563c7170,
82451,"Jonah Cast Up by the Whale",331801,eaf4d362-1f4d-ef82-5e0f-5310847f7ff5,1
10014,"Denarius (Coin) Portraying Emperor Nerva",207670,d088fd9f-873c-39d0-31d9-4803f5bcf03a,1
78919,"Semi-Nude Female Figure with Mirror in Right Hand",389508,ff53f5a9-7264-bf30-8543-6e46b5ad9074,1
53602,"Men Will Come",305491,010ad596-1eef-4303-2173-5fdbc52a1748,
32109,"""Ki,"" from the series ""Tales of Ise in Fashionable Brocade Pictures (Furyu nishiki-e Ise monogatari)""",195149,dc477a33-dbaf-8069-20d6-c9abc4b8cefc,1
147066,"Samson Killing the Lion",289525,860aa204-dd8e-47c5-c501-08e1ec4ebbd6,1
101763,"Street Busker, Paris, France",350069,dce74392-2063-e7ee-529e-6c2b6b411c81,
120978,"Aspen Valley, New Mexico",341970,593043bb-0d5d-82c4-c25b-66e38aaa47ae,
121768,"Plaque Depicting a Ram",244970,4b2a4e8f-3160-0e00-06a0-d0014a94254f,1
25312,"Vessel Depicting K'awiil (God K) and Itzamna Exchanging Gifts",407965,3e5e1700-1cef-8ac8-06a9-6dc5cc723e3a,1
147210,"Across from 11777 Foothill Boulevard, Lake View Terrace, Los Angeles, California",145065,831e4e4c-e726-bb97-ff80-7af578c8b943,
82187,"Adoration of the Magi",127858,a1b6756b-ebab-fc77-8658-8396e31e5186,1
158478,"Seated Nude",293569,2a2c7b9b-a556-bd11-2537-3ef58fd9d910,
93991,"Pair of Vases (Vases à Pied de Globe)",191055,4fb73c85-e7eb-9f6d-c200-1688bbe58bf4,1
87083,"Descending Geese",200180,2d5da627-23b0-d0f3-cd7a-94540f33f5dc,1
3120,"Full Length Standing Nude",330400,cbe82681-8b9d-27d1-61c4-27faa55f405a,
78896,"Small Worlds II, plate two from Kleine Welten",322305,95e6e9b2-17b4-0afa-fd52-7eed7c463e14,
35384,"Phoenix-Headed Ewer",388285,4c00e0b4-cbe4-6e35-aa25-d81b20e59738,1
94525,"John Marin, New York",387723,2c9ad6b9-718a-0c38-d163-3fcb57ccbbf2,
153662,"Limits of Reality",425093,dd3204c7-0b1d-11f9-5fed-bec027180a0d,
145225,"Aureus (Coin) Portraying Emperor Diocletian",423627,daa8732f-4c9c-1852-1be2-1907985a0d01,1
73326,"Ranch Wyoming",272979,d69c13b4-c558-5e54-2b86-83976d4510c4,
7544,"Jar (Hu)",381694,ac6666b8-5a2d-9086-ac42-ae36fa62bc57,1
22454,"Lion Attacking a Horse",224468,9a11c9b7-4ccc-89c4-7027-df77da26f134,1
79314,"Dream Journey to Rivers and Mountains",361966,5eb46d0a-614a-1931-9b9d-8da8f41a6637,
111850,"Untitled (Amategram)",272809,07e7b384-bde4-236d-79e7-d11fb3dab91a,
54284,"Avenue des Gobelins",341253,26ee2a86-61ea-417b-7522-fa8d24076471,
145677,"Poetic Thoughts in a Forest Pavilion 林堂詩思圖",364042,1b2f28c5-4dcd-20fd-e400-40b3b6bc986b,1
28688,"Three Forms",428555,438c2393-7acc-5ede-97a3-7dcdb9dfca5b,
14865,Repose,129082,e9e97231-23e3-d757-c74a-0982292fee07,1
7970,Dish,413177,3fd40bcb-bb51-5fc1-c4b6-79e397c9298f,
18832,"Colt Rearing",378366,0c814799-913c-a66b-42b0-7bd0c723cf07,
50576,"Zenzai Doji",9763,5e5829d1-fa5d-2ca3-27ab-c1d0ca479315,1
21929,"Ewer with Bamboo-shaped Spout, Fluting, and Leaves",367370,7d5552e2-bdd8-ed99-b35c-bc449a29c715,1
4289,"Frieze with Eight Putti",277168,807cc279-c7d1-1b01-e7cc-5fc13080dba2,1
9929,"Denarius (Coin) Depicting the Hero Hercules",204701,33944bc3-d623-c58f-94b5-11297cd9c5ae,1
79067,"Bridge in Moonlight",220317,5969b0a0-eb19-3caf-7e86-66b6bcbb3f2e,
186093,Composition,386468,784388e1-a433-ed2a-e5d7-43aa9072142c,
181742,"Dance Staff (Oshe Sango)",409850,7f328e10-dd67-8a5f-10c2-ec234b8b3d6e,
21745,"Double-Bodied Amphora Vase",413146,3c05cc52-5fbc-7ffc-e23f-1f4b01a711af,1
20004,"Parody of Kawachi-goe from ""Tales of Ise""",389825,3f0d06f8-f744-4b36-bffa-7319b1dd5800,1
55590,"North Avenue Market",272653,83d7bdfd-f336-e9a6-c522-6ef90f104cbf,
79724,"A Flower Seller",194844,4dbfd4d1-0eb8-bac4-401a-432cdbc9d6ad,
66172,Windmill,336942,c3d08da0-cb21-d80b-18cf-b2b41572c634,
151457,"The Triumph of Bonaparte",123142,2689f89e-93a9-c524-02bb-d7abfbdf4e26,1
18598,Myself,402697,b970a668-de03-945f-cb42-31b2ad8ed05c,
120013,"Christian Bérard, Paris",336972,d96611b0-6dfe-fc2b-5ef1-8668e831074c,
146902,"Aluminum Chair",362369,28e6e53e-85f6-6f35-2807-c6b33f400854,
112350,"Academic Male Nude Representing Hercules with Nessus's Robe (recto and verso)",274730,362d438f-8ad5-d442-0a21-651acb6430a3,1
185834,"Vitebsk, the Old Man Over the Village",299583,060bfe78-f450-8806-07f9-e801cb9b4b18,
92147,Untitled,340793,59cb9816-949a-9852-8c13-548628aa8e02,
11290,"Geographical Explorations and Surveys West of the 100th Meridian",358451,ed94f0bc-a175-0aa9-a44c-d228dcaa9963,1
24095,"Pole Cap with Antelope",219191,cfee8e32-8d57-c500-49fa-073f9e5d8bbc,1
158244,"The Vow of Vengeance",362791,9e6b6ed9-d164-ee85-2cee-7ab7ae24b0e8,1
21292,"Plate with Scholar and Attendant in Garden",419929,e2539868-0523-0dc2-3644-d261c5a9e61e,1
75568,"Recluse Dwellings in the Autumn Mountains",207520,eb98bfbb-c0a7-26bb-ca83-30acff14aae6,1
159537,"Mandala of Surya, the Sun God, and Lesser Planetary Deities",117293,d9f62419-dbbd-d939-7f2e-e1b90d71b921,1
125507,"Broome Street, Numbers 504-506, Manhattan",336300,81eaa4c6-2f62-d0dc-6647-7c5dca3a4685,
21839,"The Actor Ichikawa Danjuro IV in a ""Shibaraku"" Role, Possibly from the Play Ima o Sakari Suehiro Genji (The Genji Clan Now at Its Zenith), Performed at the Nakamura Theater from the First Day of the Eleventh Month, 1768",205737,fb888c2a-6694-a237-d6f0-6af4ae9a5b1a,1
4181,"The Church Enthroned",303361,f3fd468e-5d90-d8d1-55a7-e7c98b06ada2,1
23642,"Margaruerite Gerard Reading to Her Mother and Rosalie Fragonard",273731,7c1eb3f5-1e4b-23ce-102b-18304c20b002,1
94042,"Three Trees, Georgia",273802,a807e22e-0b94-3a19-8f1a-d36931597b0f,
68715,"Dagger-Blade (ge)",369580,a1cd08e9-05fd-8942-8b57-efe738f85553,1
208235,"Kylix (Drinking Cup)",218429,069b315b-7431-6d88-238d-58f60b64802b,1
90488,"Karaori (Noh Costume)",224496,bd7c41af-e9fb-38bc-7f80-25e2e9c0ea12,1
34680,"Needlework (Depicting the Five Senses)",163811,d006d7a6-c546-0be7-99ff-105956543116,1
136322,"Amulet of the God Horus as a Falcon",211284,dfcd426e-fd3e-c9e5-e0ab-64d69753a0c0,1
66695,"Midnight Lake George",385799,3b6a0b5f-9094-5423-9828-aa8beff334a6,
144782,"Optician's Window (Later Version), New York",337563,b55852bc-76c6-5a1a-e8c0-8c04db0b9c71,
61852,"Reclining Nude",305802,25e314d4-2a1f-ffec-889b-e5308100adcb,1
3233,Combat,273715,800c18cc-02a4-2295-50b6-9a4a7d0f8044,
200632,Untitled,334273,d91edea0-eea3-f52a-0d59-a612ec143697,
107708,"Three Servant Women",289174,9e21e941-d2e3-6874-5e80-e471e9889c12,1
86996,"Hodogaya on the Tokaido (Tokaido Hodogaya), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",200892,61a844cf-821a-5640-dfa0-c75f982669f7,1
126169,"St. Michael Fighting the Dragon, from The Apocalypse",323864,e5ac03af-4896-0ea5-77f7-755b33a3687a,1
99559,"The Woodpile",123647,a55530e4-a877-0bd7-8ba6-7f1989ddf892,
130031,"Kohl Jar with Lid",384698,ee620488-6fd2-3e5d-d619-15efa4b4ca7e,1
23540,"Frogs in a Cage Before a Painted Screen, illustration for The Dry-Shallows Shell (Minasegai), from the series ""A Matching Game with Genroku-period Poem Shells (Genroku kasen kai awase)""",196806,28c2634a-6e55-5f16-646f-9eeaeea5d9f1,1
4857,"Strength in Shadow",277004,57aea55d-a422-9fd1-d40b-49cdbc2f5f73,
17915,Bullfight,288513,b06b812d-573a-7cd3-0fdf-5190085cec6f,
5117,Fragment,180734,3675c583-967e-2e46-c314-982e529735f2,1
28425,"Standing Woman",409593,c41958b2-5154-88a0-5764-8b8c96639305,
13325,"The Actor Segawa Kikunojo II as Owata in the play ""Taiheiki Shizunome Furisode,"" performed at the Nakamura Theater in the eleventh month, 1767",204797,925348d4-84df-cebb-3b20-24d2d560f1c5,1
182808,"Composition II",332362,3e985dc7-8d29-0399-3cdf-358bea0fc98c,
117825,"Exquisite Corpse",129246,287aa499-923c-37a6-5892-a39fb8cffd1d,
3425,"Two Women Drying Themselves",319342,62fe7035-db49-515c-b2dc-537860115144,1
11389,"Herons at Rest",328263,ba37d97c-b9cc-ca8b-b0fb-ccd1bf155317,
20626,"Arita-ware Kakiemon Gourd Shaped Ewer",243133,8e86dec0-71fa-8985-dce0-fc8563e966fe,1
19863,"Elephant Bathers I",276443,75fd0b01-4d88-f9fa-dd36-dbe460b4cea0,
20700,"The Temptation of Saint Anthony",378749,313b22c7-4c03-1e7c-0d49-c53cd5a76125,1
24030,"Hanamurasaki of the Tamaya, (kamuro:) Shirabe, Teriha, Flowers from the series Snow, Moon and Flowers in Yoshiwara (Seiro setsugekka) (Tamaya uchi Hanamurasaki, Shirabe, Teriha)",199879,0b41a009-ffc0-3da7-5069-47764f03e40d,1
49128,"Untitled (Garrick Theater, Proscenium and Stage)",401997,357f8729-eb0d-9cc2-2052-873ac074bc26,
13808,"Boy and Girl at Cigarette Vending Machine",341083,b4332dea-2d98-1e37-42e1-27f9dea4b579,
81915,"Black Teapot and Lemons",385352,eaf42e1e-7f98-9aac-bd27-d02f6107a6fb,
109821,"Composition Gris, Noir, Rouge (Composition Gray, Black, Red)",367631,aab31a9f-749e-3e63-9358-940be6eafb48,
68362,"Dancer Ready to Dance, Right Foot Forward",369343,9c05877b-92f0-813b-f077-1d8a7f60ed90,1
73251,"Multiple Exposure Tree, Chicago",340791,ece67d12-de88-62db-8a81-9cc91082050c,
55595,"Drums and Shamisen",203157,d51a09d4-fcde-8dcd-0955-930622ed5578,1
80478,"Mrs. James Mackie",365519,867b4435-fc3c-9e3d-ca53-0c4ee875c1ad,1
182385,Wick-Ah-Te-Wah,385558,cbcb12f9-a6f1-f793-5a55-44a5218f6c2e,
21115,Nude,287299,03b6b5aa-c8fc-59e3-dfe9-4eef056b1727,
51333,"Portrait of Louis XIV",288798,595ec8da-9ea2-18ee-5e56-690a1a9a012f,1
60297,Eyes,56048,76dc037b-53e9-67f1-0df7-eb5432ffaf25,
19348,"The Shawl",282149,300cfcd8-d639-d5b1-04f8-f9878b7ad976,
65979,"Headed for Boston",401140,2ccf755f-113c-30cc-3726-e3c7fca951a2,
45806,"Calaveras of the National Mausoleum",311740,71875a18-b2d7-606b-76c5-e7fe55145993,
100341,Pietà,384881,003117ac-f7f8-c1c8-317b-88e3f990d712,
190984,"System of Architectural Ornament, Plate 7, The Values of Parallel Axes",234760,5064fec2-d117-e6e2-f1a2-cebfe1507470,
13071,"La Promenade",168825,9f6fe119-e940-a6ca-eb59-46960f397f77,
103440,"""Renaissance"" Fringe",183020,c4983161-b315-cbb8-e28e-218f5ffbdc33,1
8721,"Penitente Ceremony",389940,19b5d3ba-9743-9a85-906e-a3a41421be14,
19734,"Draped Figure, Standing",429690,ba1a14d9-3c55-d1a9-28e5-a1173ebc05e4,1
150819,"Portrait of Vallin",304955,69c1096b-1afe-d9af-4f05-23344187e5c6,
8748,"The Sandias",324118,d4442995-9f99-11de-3b6c-7bd0cac9a3d6,
87624,"Grounded Fishing Boat",221609,425a52da-8491-db08-a3a0-50c429a6f8f1,
150897,"Si Rothko M'etait Conté (If Rothko Himself Had Told Me a Story)",167242,571e9c7c-b8a6-4d6e-6867-9b12b99e675d,
56691,"Ornament with Owl Mocked by Day Birds",303365,35e427d1-30fb-86f9-1476-f4695d131225,1
64372,"Seated Woman and Sleeping Woman",384641,3d244c64-3b5f-82a6-9e3f-2a1647b12983,
20085,Picadores,275534,3f465b94-53d6-5e41-7fcb-89e07aa7c17c,
9596,"The First Oriental Head",141269,9a2000f9-a4a4-5d85-61db-faef9c71beac,1
110743,"Act IX (Kudanme), from the series “The Treasury of Loyal Retainers (Chushingura)""",201445,c712f2df-1656-36eb-e50f-6db8adea20b5,1
3998,"Juno, Zeus and Aeolus",317194,94e5a256-6e62-d862-85d8-d940113f5621,1
113058,"Sheet of Studies for the Blinding of Elymas, Sacrifice at Lystra, and a Holy Family",370322,0489c9ed-ef4e-befb-ab55-3204c865678a,1
28594,"Arrangement in Grey and Black No. 1: Portrait of the Artist's Mother",310898,99148115-dbc9-3c99-880d-13420b446139,1
209598,"The Married Couple, from Krüppel",289639,d12a5c75-ef0d-0d6a-6940-56110a318eb0,
180674,"Study for Portrait of Guillaume Apollinaire",287640,115883c8-2e9b-1876-ad42-de7fc0094527,
53707,"Judith with the Head of Holofernes",401902,baf07609-44c8-2b30-74d5-b928dd0db90c,1
3302,"Woman, Beggar and Dog",273092,1c0973e6-ee8f-dac9-021b-10942e083e94,
25349,Albarello,226432,4d439744-fa70-dcdd-5e56-7785be7a2f01,1
18696,"Woman with a Shawl, in a Garden",232531,1b5252ae-3c1f-5d48-5c43-74bdd8d3889b,
96046,"Denarius (Coin) Portraying Marcus Claudius Marcellus",422878,6e9729b9-47e3-c453-08e6-bcb88c9c57c7,1
205360,"Wide Light, plate one from Homage to the Square: Ten Works by Josef Albers",404617,4516ac9e-bf43-9dfd-8b55-835ba9467207,
12868,Abigail,429449,f85e3ef5-3aa9-fad0-d34c-15325948e5b7,1
155215,"Boats in a Harbor",279091,ad32391b-2bb8-9347-cb77-bf699cb51ebc,1
23898,"Hitomoto of the Daimonjiya with Attendants Senkaku and Banki",196063,a66b44d3-0b04-3d01-e739-6948bc4ad816,1
119152,"The Commonality of the Famous",368205,1ace4d4f-6029-133e-5773-5e64613e2bdc,
20600,Waterfall,288412,65287f67-e386-964f-b454-3b65aaff9f2d,1
122251,"The Four Horsemen of the Apocalypse, from The Apocalypse",322768,a6cce13f-2228-2913-febc-44aa7245eb44,1
94607,"Landscape with Cannon",307443,287a9916-beca-d651-743f-0cf2f11bb204,1
49569,"Antonio Gramsci",312194,fe8d3830-6503-6866-ef85-8be5ab9b16a4,
184493,"View from the 12th Floor Terrace of the University Club, Chicago",341809,3c44d53e-77d8-6e86-e4be-94d22191118f,
152761,"The Chicago Panels",240984,fec58d3b-be37-a4df-d174-c516f98cbc4c,
13759,"Factory Street in Amsterdam, New York",342000,560bed02-1998-0a44-23b7-1fa380c178a9,
149717,"The Anniversary (Homage to Hector Berlioz)",362649,55186f47-f941-415b-bd41-bb2fb7204b64,1
14313,"Chelsea Shop",428194,258cd64d-9d9a-f878-ffd5-aa017ca05300,1
20979,"Burning Maple Leaves to Heat Sake",389617,0530871b-2299-5931-5fa8-54dd79f8acb5,1
226550,"Venus Healing Aeneas",11763,59511df1-03d0-aea4-369a-959669ccfe51,1
199416,"Cover for foto-auge/oeil et photo/photo-eye",403916,bfa9c939-8725-2751-f478-a4a77c6a25eb,
20477,"Hercules Strangling the Nemean Lion, from the Labors of Hercules",317061,8c9ba90e-59db-18dc-ad10-ac9ac87479b6,1
72711,"Lola de Valence",312857,8677f7c2-aeee-73c1-184b-c28261581bc7,1
82189,"Thistle Ornament With Wild Man",125911,081e0982-dace-2e36-e16b-076d786e3790,1
99368,"Proportion I",195418,d6bb5718-71c9-3264-07d4-d7e6496e4b46,
75310,"Female Attendant (Tomb Figurine)",216705,abfb6970-dfd7-b147-3124-69f691f4f5d8,1
121190,"Bryant Park Working Drawing #4",388468,cebc2c54-98a9-db65-099c-cc3a8f4b5038,
86715,"Edge of the Plain",221525,ae7a1a4e-3f7f-0c02-535b-c9c3bb57fe53,
146881,"Linda Eye Series I (Magenta)",381160,8f3ce42d-cf16-adc5-85c6-44ff3e396ea2,
7377,"The Gothic Arch, plate 14 from Imaginary Prisons",288926,e92b1610-c185-c9c0-f5ad-9eafe1932c34,1
21481,"Incense Burner with Animal Handles",410847,c85c1983-7400-34b7-0d28-24b66c0a1b9f,1
220179,"Object with Number 1",412705,e3ff96fe-3c0a-dd53-661a-233ffc45fdd0,
20756,"Racehorse: Morning Work - Preparing a Horse in the Morning",345763,8457f466-6b71-a145-43ae-87072bda793f,
102704,Kontato,289576,be85aecc-d0dc-9325-4893-3128bc559668,
109880,"Double Concentric Squares",289396,a130f8a2-d450-aef5-c393-ac28cd6e1bd8,
119125,"Division of Surfaces",74593,d7ed4e01-e2df-7dd6-0efe-f9deec015825,
140636,"Philip IV, King of Spain, plate 12 from Duces Burgundiae (Dukes of Burgundy)",327360,f60f4b63-c0c7-a37d-4544-2c6e5e1c0c08,1
12907,"La France",319842,0261223a-7e31-18c9-457b-87b1a664725f,1
60524,"Barber Shop Chord",278725,857d9b4f-36fb-04c1-b0be-fd7892b1e69f,
210553,"Underfoot XXXI, New York",150696,63465c07-4104-9b29-d57f-3a2693f8637e,
105595,"Vessel in Form of a Mandarin Duck or Wild Goose",366365,04285ccb-54e4-379f-7316-fa10f7fc1f9f,1
93052,"Saint John",11707,ad7de408-7895-036e-7b07-6065b18b86bc,1
60047,"Basket with Raddle-Handled Lid and Basket of Flowers Motif",414898,9e562805-0fa5-91c9-56e7-eaea881e263e,
97429,"Marching Women",277489,e81b8043-7e0f-5a30-5131-93487c2a020f,
17816,"Abstract Composition",288759,f081470d-56e9-5d24-52c8-039c57f60f5c,
192674,"Support Post (Toguna)",405257,85e7ff49-48c3-85fa-d7c8-4ab357056b2e,
52665,"Jaina Tirthankara Parshvanatha with Serpent Hood Seated in Meditation (Dhyanamudra)",381621,f4da1e28-6c63-c3f8-f9ef-40e65efbcdad,1
4292,"Totsuka, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Tokaido with Poem (Kyoka iri Tokaido)",199898,bc95d3b3-1268-ebc8-896e-b9fd5951e15b,1
145863,"La Belle Italienne",220599,92243f88-04fb-ba8b-7588-3a0d2889bc77,
29398,"Centaur Abducting a Nymph",224500,fe29a13c-13cc-a45d-c927-3dc5ea09b69a,1
19420,"Finger Ring Depicting Aphrodite",363075,b69335b9-f8d4-04b8-4cca-0efe8dd340e8,1
157152,Zeitnot,389093,e9f95b4b-877c-0c1e-dc63-0cbff71f3ea6,
99299,"Serving Table",384951,55322975-940c-e593-9987-9492ece690d3,
146688,"Drum Beater for the Monkey Band",401118,5be7d2f3-aec6-123e-349f-3eb8a51c4058,1
17207,"Face Mask",405546,067d7f3a-8c66-77a7-b8a3-97bc8bd388bc,
